Time,Body Pitch (rad),Head Pitch (rad),Pitch Rate (rad/s),Velocity (m/s),Left Wheel Speed,Right Wheel Speed,Desired Velocity,Pitch Error,Yaw Rate Error
0.03400000000000002,-1.1714725251465858,0.23240132252437534,3.3744472139690753,0.6574091968424376,20.0,-4.078476140301433,0.2,-1.0814725251465858,-3.0021125862653544
0.035000000000000024,-1.186510305867639,0.24664256641804436,3.3430323576656447,0.6655391838915458,20.0,-4.054311996518102,0.2,-1.0965103058676389,-3.0546550594821755
0.036000000000000025,-1.2014984749592208,0.2608548828573393,3.319439834958684,0.6711555372467415,20.0,-3.8501261209882998,0.2,-1.1114984749592207,-3.0883756961356372
0.037000000000000026,-1.2164512223196065,0.2750673638879322,3.301330942399052,0.6759593036120334,20.0,-3.555475722227605,0.2,-1.1264512223196064,-3.11327232761319
0.03800000000000003,-1.2314133596194325,0.28930921313091756,3.295265766984077,0.6856232899536789,20.0,-3.280915080472724,0.2,-1.1414133596194325,-3.1474244386290757
0.03900000000000003,-1.246326355590216,0.30356315213904267,3.2767380684184224,0.6891602452268712,20.0,-3.0072466907256867,0.2,-1.156326355590216,-3.171184065719844
0.04000000000000003,-1.2615942211962192,0.3180546178741034,3.3473084488490414,0.7256341464365046,20.0,-3.949353905542843,0.2,-1.1715942211962191,-3.3312031663461696
0.04100000000000003,-1.277013538143213,0.3327875739251491,3.3827061556728855,0.7319878939572709,20.0,-2.9451410443728463,0.2,-1.187013538143213,-3.3028022826265873
0.04200000000000003,-1.2923007329806222,0.34748343924081293,3.3467127163013393,0.7315411888136873,20.0,-2.900605025486172,0.2,-1.2023007329806221,-3.3379054180439387
0.04300000000000003,-1.3077507849520635,0.36226227655694354,3.375465993607092,0.7679030709059759,20.0,-3.546965789169626,0.2,-1.2177507849520635,-3.484608395450226
0.04400000000000003,-1.3234832881095344,0.3774831944254084,3.4517273392691203,0.7717840338145217,20.0,-1.8748460746143394,0.2,-1.2334832881095343,-3.3993708738282966
0.04500000000000003,-1.3390175249257241,0.3926481046136388,3.4048715618470897,0.7673669559814904,20.0,-1.9737007950370042,0.2,-1.249017524925724,-3.4386046207892
0.046000000000000034,-1.3544865941699211,0.4078957555288083,3.394810553301211,0.7671054316300586,20.0,-1.6639216565987311,0.2,-1.264486594169921,-3.4520369495266925
0.047000000000000035,-1.3699966155352477,0.42330941081538687,3.412015294515166,0.7724960281415942,20.0,-1.3896750397281252,0.2,-1.2799966155352476,-3.4749711053123584
0.048000000000000036,-1.3854250317321155,0.43882568193072663,3.403110063431351,0.7698422389816363,20.0,-1.0537089063377962,0.2,-1.2954250317321154,-3.481495270822325
0.04900000000000004,-1.4012027010904329,0.454721169997061,3.49679135536282,0.7928544266921286,20.0,-0.8975531246929762,0.2,-1.3112027010904328,-3.5362501725653557
0.05000000000000004,-1.4174125115814968,0.4710085915184488,3.6104248668001504,0.8288298995406673,20.0,-0.6746092028529205,0.2,-1.3274125115814968,-3.610295956733448
0.05100000000000004,-1.4334685014015023,0.4873539956532367,3.5876165825476556,0.8237248918176454,20.0,-0.6093190068076169,0.2,-1.3434685014015022,-3.6340812741445903
0.05200000000000004,-1.449409678181534,0.5038120670610338,3.577872238332011,0.8182879590813152,20.0,-0.35920747245873486,0.2,-1.359409678181534,-3.6421269107937033
0.05300000000000004,-1.4652413525924521,0.5204035372452869,3.572452030423747,0.8114316631734099,20.0,-0.04015839806702104,0.2,-1.375241352592452,-3.6416287852448193
0.05400000000000004,-1.4808185396530498,0.5371870171947409,3.533386963266886,0.8051796636314237,20.0,-0.017124662914049793,0.2,-1.3908185396530497,-3.6676093947393014
0.05500000000000004,-1.4962628057180904,0.5541251951765894,3.528889449586875,0.7944250455383036,20.0,0.25397642339522264,0.2,-1.4062628057180904,-3.6615351323088725
0.05600000000000004,-1.5115667418897025,0.5712261271895753,3.524841363955948,0.7821848890508867,20.0,0.5400735432482549,0.2,-1.4215667418897024,-3.6510518143632438
0.057000000000000044,-1.5269166838576396,0.5886018890468212,3.5667815442629243,0.777042242420263,20.0,0.7299737348493878,0.2,-1.4369166838576395,-3.6541133696499206
0.058000000000000045,-1.5421248750247059,0.6061541345934818,3.56571230880053,0.7631419212360407,20.0,1.0198099749289042,0.2,-1.4521248750247058,-3.6393253378220622
0.059000000000000045,-1.5580465693477878,0.6244560270071717,3.769707705344932,0.7861649765521228,20.0,0.7244541789329517,0.2,-1.4680465693477878,-3.7074239891178595
0.060000000000000046,-1.573659801239396,0.6431093420356837,3.732022301701571,0.7725354938521757,20.0,0.8094646993673962,0.2,-1.483659801239396,-3.7140967825088227
0.06100000000000005,-1.5890937025516507,0.6619397876215172,3.7278093375947905,0.7531641824981491,20.0,0.9875428837907236,0.2,-1.4990937025516506,-3.6969305294607113
0.06200000000000005,-1.6043613662187255,0.6809264720208003,3.72739366678821,0.7322918201037205,20.0,1.164416284827638,0.2,-1.5143613662187254,-3.6758339427702764
0.06300000000000004,-1.6194561246830055,0.7001061486895301,3.7257384852306052,0.7110183666871189,20.0,1.3686457864366304,0.2,-1.5294561246830054,-3.6518754912537235
0.06400000000000004,-1.634854268650456,0.7197941434139961,3.8402272301816196,0.7082482740068119,20.0,1.2423097789619888,0.2,-1.5448542686504558,-3.6697157553312545
0.06500000000000004,-1.6499203885370457,0.7399601405597125,3.801435269329361,0.6851231184749409,20.0,1.44602260710856,0.2,-1.5599203885370456,-3.6480456434297786
0.06600000000000004,-1.6648007409931398,0.7602895639266333,3.7986605215928235,0.6584144510070957,20.0,1.5282753768511128,0.2,-1.5748007409931397,-3.6211970957597504
0.06700000000000005,-1.6795059820733993,0.7807970372171814,3.7974114508415635,0.6312547241277902,20.0,1.628518231674363,0.2,-1.5895059820733992,-3.591573021076579
0.06800000000000005,-1.6942767093337787,0.801666260554428,3.854842045674455,0.6122656421059316,20.0,1.530191401831651,0.2,-1.6042767093337786,-3.5826631949642085
0.06900000000000005,-1.7088904849738722,0.8227472643566549,3.855111260321373,0.5836168480137932,20.0,1.667916956800859,0.2,-1.6188904849738721,-3.5470108610922995
0.07000000000000005,-1.7234271902953198,0.8446089736023497,3.8722622780859592,0.5604326397574688,20.0,1.7303611207034706,0.2,-1.6334271902953197,-3.524647649318547
0.07100000000000005,-1.7377915582115875,0.8666602154799092,3.866963910019897,0.5275949602158783,20.0,1.7453113390263653,0.2,-1.6477915582115874,-3.489327606162618
0.07200000000000005,-1.7521339770512716,0.8889964495761646,3.8971599072250775,0.4986377114094137,20.0,1.6316700947641039,0.2,-1.6621339770512715,-3.464840359760832
0.07300000000000005,-1.7663406260984786,0.9115387079107639,3.894502166512396,0.46444288175792603,20.0,1.684986137546467,0.2,-1.6763406260984786,-3.4233710669888415
0.07400000000000005,-1.7804844115291885,0.9348351905396908,3.8986442483635173,0.43077330935759744,20.0,1.8255849828448518,0.2,-1.6904844115291884,-3.3757250516948067
0.07500000000000005,-1.7944857521837005,0.9583142394921418,3.8886502692335627,0.3929128745252114,20.0,1.7597535224732184,0.2,-1.7044857521837005,-3.3357804346740725
0.07600000000000005,-1.8042467608114439,0.9815359626767461,2.8866286721704664,0.4086263082625566,20.0,3.4792016305943605,0.2,-1.7142467608114438,-3.4340833987213344
0.07700000000000005,-1.8135188738648433,0.9968276069602782,2.597368427394405,1.790504242912945,20.0,20.0,0.2,-1.7235188738648433,-2.082600590245986
0.07800000000000006,-1.8222084297705248,1.0110181371964233,2.4571567670626906,1.8423520933039255,20.0,20.0,0.2,-1.7322084297705247,-1.982927133796793
0.07900000000000006,-1.8308125353953684,1.0251526406418932,2.418861352090148,1.8702530659461258,20.0,20.0,0.2,-1.7408125353953683,-1.8891260023408154
